logT,logg,logP,MGna,logbp_rp
3.576341350205793,4.754000186920166,1.4320067019740534,8.112862002030868,0.28260392061028927
3.621280167550415,4.7179999351501465,1.3057811365068932,7.121635968433555,0.19231870810502583
3.7107940999303275,4.535999774932861,1.3868555441405892,5.199219158062439,0.06632983958651015
3.7024305364455254,4.53000020980835,1.383635877950068,6.2724526962142235,0.06533180112088428
3.7017406324372124,4.479000091552734,0.9294189257142927,6.3673928918927665,0.08885780018917529
3.707314633588708,4.679999828338623,1.4229179732599493,6.12848114907618,0.04789579547539859
3.69284691927723,4.666999816894531,1.4324882508744532,6.204214449144677,0.07781432673961455
3.609060549930087,4.633999824523926,1.4229179732599493,7.697507604756188,0.24703754444929427
3.66661156841903,4.589000225067139,1.6486526832258863,6.745985371869018,0.14525845263278803
3.692582562274909,4.566999912261963,1.1248301469281847,6.385485334920743,0.10356475906453888
3.6947806360120614,4.676000118255615,1.5253040158891529,6.157451553507183,0.07680837722790701
3.695043658821294,4.5329999923706055,1.6517624326046192,6.0068481408724725,0.10393135741888251
3.6946929263314843,4.578000068664551,1.4922014439251128,5.8897636602350225,0.06122645143197021
3.694517453811156,4.580999851226807,1.4380674516618834,6.112990765837504,0.11239004630129835
3.641077313325374,4.605999946594238,1.0314084642516241,6.606768149403761,0.20444121459799902
3.6860102913152857,4.629000186920166,1.0073209561807623,6.358174827645147,0.08063662274616927
3.709778601848225,4.6020002365112305,1.416973186556881,6.316172694387612,0.08566408211837188
3.707995746422929,4.47599983215332,1.540329484339588,5.481685411622893,0.08631340852129044
3.6487502126980194,4.591000080108643,1.453012378278804,6.695539965516009,0.14410024119893672
3.65359838184329,4.638000011444092,1.338655654944208,7.240522824934077,0.1835721782524777
3.6281845080734128,4.622000217437744,1.2844307338445196,7.252644952191584,0.23144224227038057
3.6871721045948,4.640999794006348,1.6697816152085365,6.24778296744655,0.06550069058968815
3.661812685537261,4.706999778747559,1.1821292151422174,6.277186450313698,0.12591787808850421
3.6161603128475828,4.64300012588501,1.6336704106726487,7.935503850002025,0.23057821969766135
3.6364878963533656,4.76800012588501,1.480150712111795,6.6984625161642395,0.1788176096476161
3.7085908451503435,4.443999767303467,1.4590907999621692,6.059123475744556,0.06719677202542307
3.6940784620807596,4.541999816894531,1.3356584492298333,6.327218410405285,0.08961661585609768
3.707229419327294,4.671000003814697,1.4620983742751061,6.110750992781213,0.07098791314104669
3.643156465619706,4.659999847412109,1.3265406497702874,6.887469653679798,0.16528347913970629
3.5901728315963144,4.736999988555908,1.3596457810942755,8.490777099120374,0.30426729130044633
3.6452257115354163,4.699999809265137,1.2574385705230575,6.793414079365142,0.15038512051953262
3.704665185454529,4.611000061035156,1.2121875840763259,5.259685211992403,0.05319687827045637
3.713994267660644,4.611999988555908,0.9863237582440346,5.925997663604409,0.049639355306746305
3.711807229041191,4.627999782562256,1.2516382297294555,6.106525795318914,0.05647350468465125
3.7043221408222355,4.4670000076293945,1.5342800206973264,6.272891983046311,0.09258745933256263
3.6799726942774185,4.499000072479248,1.4861469849073092,6.6964564159294735,0.13330729740930164
3.6840370374865197,4.640999794006348,1.3868555441405892,6.424909120472051,0.10527870374087904
3.7096938697277917,4.513000011444092,1.3115419535499446,6.025674235480825,0.07438313645062013
3.7078255683322316,4.5,1.239299488675607,6.251529093376192,0.08238369552405439
3.7008767083769034,4.4720001220703125,1.1099158668825713,6.396078376028932,0.09454742919117945
3.568788212315347,4.797999858856201,1.2664668792947968,8.45583756318817,0.2963244205783701
3.5427009694481106,4.868000030517578,1.5223138071004483,8.871266924828518,0.35980870318203967
3.6264430253312945,4.695000171661377,1.513217579740307,7.126716342709262,0.18695932864203404
3.631240780235509,4.6539998054504395,1.3326404150086675,7.15908502405785,0.19850813688912236
3.708675792726537,4.609000205993652,1.2062860423518578,6.1975000137723555,0.10036699491800166
3.6626634095740376,4.6539998054504395,1.441066416239854,6.813525345230246,0.15194903399394297
3.5624118329497274,4.855000019073486,1.1309767063100722,7.389293221682305,0.3025502504633056
3.6825962914605532,4.63100004196167,1.3928727293110845,6.31148912866051,0.0954077816625671
3.71281800020785,4.486000061035156,1.6697816152085365,5.636481978759665,0.024707807100065524
3.6845760873884554,4.63700008392334,1.3055662938414552,6.303848345964946,0.07870876626288288
3.688330818112266,4.558000087738037,0.7489628715920916,5.861968710120323,0.1013244964257979
3.649140064144219,4.611000061035156,1.2273724206975485,6.917808881379047,0.15446463115730102
3.5984622004741507,4.673999786376953,1.4320067019740534,7.719871185116482,0.2443746095889069
3.652149605401653,4.5970001220703125,1.3176455575718011,7.326832154553358,0.18814044534239374
3.6732974397596356,4.646999835968018,1.5010592726701297,6.456254555503909,0.09579926672161486
3.680426170858145,4.560999870300293,1.0406023220080403,6.703484210902049,0.1247049907128974
3.59250984790068,4.703000068664551,1.3176455575718011,7.667577613948026,0.26048119719775675
3.662190990859007,4.557000160217285,1.471144967400176,6.574449537504416,0.17132818243869566
3.697839368218363,4.6020002365112305,1.3416323176720215,6.078255700003798,0.047162598461907526
3.708420900134713,4.386000156402588,1.5191714537962309,5.976127346719235,0.08707294734572919
3.576341350205793,4.747000217437744,1.239299488675607,8.305104598727372,0.2966211663623438
3.7113009599161657,4.5879998207092285,1.2725377667610227,6.491564911749503,0.12252266040132569
3.7066324508732946,4.489999771118164,1.1670217833847276,6.23839281083286,0.07367620157902377
3.6306312440205,4.638999938964844,1.5342800206973264,7.384943609630117,0.21205447140918474
3.6524397475894204,4.5879998207092285,1.5071809978723956,7.146652063933052,0.18752097464485232
3.6885977750811696,4.464000225067139,1.5282737771670438,6.326452846934098,0.10444197238610398
3.5674968911042226,4.685999870300293,0.2041199891274168,9.164574784193725,0.4092045200323174
3.636588183729842,4.75,1.645716934874821,6.702609875181363,0.15945222832936412
3.6444385894678386,4.64900016784668,1.6276730348902586,6.705634389404313,0.1529834541654979
3.6916118742144164,4.513000011444092,1.4680517790487089,6.568865082864308,0.10355955831737931
3.680154141734373,4.589000225067139,1.1792644544711777,6.5606084255721395,0.10945515870002336
3.5514499979728753,4.829999923706055,1.4769764624450183,8.827496006021708,0.34815969095006255
3.640878778701618,4.708000183105469,1.4951278876005998,6.777471752371012,0.15772943879543455
3.610766594773271,4.668000221252441,1.5704261623220617,7.541461396700203,0.24041419664577746
3.69284691927723,4.586999893188477,1.4048337100974893,6.320000320035417,0.09295274427473721
3.679609571779756,4.664999961853027,0.8750612633917001,6.033499382307534,0.09056442056843382
3.5659658174466666,4.789000034332275,1.330007683825311,8.637240790597591,0.31492138095661465
3.5324995860946626,4.922999858856201,0.22788671931812868,8.767844127091715,0.3792459273715939
3.7063763558396903,4.552000045776367,1.5734518308830259,6.170374258475006,0.07525088332688301
3.6466977312993345,4.640999794006348,1.3176455575718011,7.149310593252467,0.16399215237616596
3.6916118742144164,4.708000183105469,1.3326404150086675,5.847501082320591,0.0702243698965042
3.6138418218760693,4.645999908447266,1.3539162338538768,8.276458285936219,0.2678058281895095
3.6987962517904314,4.599999904632568,1.0588054794414004,6.214635759678876,0.08259743448419528
3.707144188342445,4.565999984741211,1.0856472991783144,6.02744262087174,0.04981922054252592
3.591621038213319,4.736000061035156,1.4048337100974893,7.702029806562816,0.24833640060987752
3.698535492562001,4.498000144958496,1.3898745745934493,6.239254261120141,0.1088083160719951
3.6596310116070008,4.677999973297119,1.2332500250333451,6.97224789981084,0.14564424144682364
3.6542728270977105,4.734000205993652,1.3838153796721828,6.171518243043794,0.1331171186323628
3.544564097496043,4.857999801635742,1.615634473694577,9.21360043170353,0.36776491579575143
3.6452257115354163,4.659999847412109,1.2966651735271675,7.348573934702056,0.19574258644538808
3.6996643202023733,4.629000186920166,1.4922014439251128,6.5684243402359925,0.08279635316199507
3.595055089759304,4.7170000076293945,1.4619484849101354,7.919954310613019,0.24630904031242118
3.7133225049870275,4.508999824523926,0.959518360606019,6.0083235394316965,0.04066704438052279
3.7089305358066165,4.672999858856201,1.287577795408137,5.913620762575853,0.06087952626153369
3.6833172619218826,4.53000020980835,1.0437551434458234,6.746135163576405,0.12992472788559287
3.7147487607250596,4.571000099182129,1.458939868800449,6.014814506667689,0.0479577111516945
3.7066324508732946,4.559000015258789,1.4348881099119022,6.04565814414347,0.07075959993507196
3.6923180442592787,4.625999927520752,1.4891143715276898,6.375923783209213,0.07709735914683244
3.571475903681944,4.808000087738037,1.6035773615477718,7.8821750572295635,0.28122952854668726
3.708250888591378,4.578000068664551,1.6547539317855238,5.965388108880253,0.0712126045654934
3.6970548922725746,4.46999979019165,1.091666971010275,6.401433634448177,0.10483256576464546
3.6900187807886953,4.510000228881836,1.6095944173662615,6.448287817593517,0.0918013043616027
3.708760723690317,4.553999900817871,1.0257153698482606,5.220078422387466,0.060033428295962886
3.6807886115066824,4.665999889373779,1.3958503613694868,6.730153461690138,0.10282799364593144
3.671913012441587,4.7129998207092285,1.4891143715276898,6.365973489245736,0.1213659933249557
3.5974757898703773,4.7230000495910645,1.0374264827415227,7.6482045491397646,0.2375053084181761
3.713994267660644,4.636000156402588,1.269512953124916,5.665407516977361,0.045699556155713035
3.7115541682501694,4.61899995803833,1.3356584492298333,4.8566975038099365,0.037581939575472074
3.591509808994654,4.690000057220459,1.621591677443063,7.898136656503606,0.27029420464347637
3.707314633588708,4.553999900817871,1.5493711560739662,5.944432331279412,0.05388298738409052
3.704407927386841,4.5929999351501465,1.3029799400468096,6.146793678211887,0.07301330506723987
3.7019994748896368,4.660999774932861,1.1218879775959683,6.10484066299418,0.05418068958848315
3.6471872978959894,4.678999900817871,1.5884958061349952,6.866697761642023,0.16750221030159354
3.6442415858437287,4.6620001792907715,1.3988077169761028,6.923042075137168,0.16376753229913887
3.5576274884268266,4.877999782562256,0.9986951699434647,7.677455148584624,0.3022975867514109
3.5728716022004803,4.7820000648498535,1.1852587566453998,8.261341110122203,0.2869831870020338
3.6340740254874686,4.706999778747559,1.5825179026665324,7.1038533454071064,0.193824278606859
3.5990092398233435,4.688000202178955,0.9415114212611628,7.757346804967975,0.24530724236424725
3.7132384615456617,4.585000038146973,1.1280760225373794,5.862227460723339,0.04206216681872262
3.711975854351756,4.517000198364258,0.9079485298036293,6.090310239833256,0.04727217981359896
3.65667304588485,4.566999912261963,1.0618292972366643,7.037722100615149,0.16109793687148383
3.6202401898458314,4.665999889373779,1.5524248494186639,7.496942997463519,0.22258403014675826
3.5854607295085006,4.734000205993652,1.5342800206973264,7.815871803241885,0.26308995803077556
3.670338641127442,4.578000068664551,1.5282737771670438,6.745966525986088,0.12940638064748042
3.6534054906645013,4.668000221252441,1.6125719492139259,6.745746308949874,0.1508714589544366
3.715083670694927,4.546000003814697,1.263399334947311,5.849846447027577,0.05263181298266578
3.7005306569785916,4.610000133514404,1.401917242637898,6.081541690756236,0.08925289775373305
3.6825962914605532,4.5279998779296875,1.0195316861151005,6.7114314930280585,0.11709687979933547
3.710709565724337,4.607999801635742,1.1699681728767424,5.633309476539667,0.08375334175781506
3.6392872259102367,4.6620001792907715,1.374748359990711,7.078768416096958,0.18841455981855645
3.6298171960185157,4.660999774932861,1.3596457810942755,7.182807919976581,0.1932210789621266
3.6939027410660605,4.63700008392334,1.6396856506081892,6.067099845806267,0.07804865050588912
3.704236337308788,4.578999996185303,1.3144992103059465,6.169625725356623,0.06276401134716789
3.6863681034730362,4.710000038146973,1.3296012607662713,5.7802331824096544,0.07740766230645295
3.6877964113812944,4.53000020980835,1.0648322068959226,6.547685061922648,0.12054685275876628
3.6638892986226614,4.560999870300293,1.2452658432248336,6.272685601806259,0.16689119217016674
3.530583859645118,4.934999942779541,1.6577249658643258,9.207618291839124,0.3807129058008958
3.575303333422399,4.671999931335449,0.6551384329787472,9.246982570739394,0.3901936847215325
3.6765107102825536,4.561999797821045,1.5223138071004483,6.621417508947246,0.13110448772289426
3.7115541682501694,4.497000217437744,1.02857126510229,6.246060134296412,0.07391698089796456
3.704665185454529,4.495999813079834,1.5433228835772865,6.096451439507259,0.08853262233193468
3.692758818154724,4.531000137329102,1.371806475398175,6.575591723236743,0.09340557393906734
3.571825249040829,4.829999923706055,1.4440447839993569,8.645817994083394,0.3126028285086529
3.7049222912234017,4.546000003814697,1.1099158668825713,5.355110910107459,0.053704068493856616
3.672744198306599,4.646999835968018,1.6938148525482293,6.017495769422709,0.1108683100449959
3.7085908451503435,4.5329999923706055,1.3416323176720215,6.30723414827523,0.07375100366565886
3.6276730317666157,4.611999988555908,1.5280163352952127,7.243135477921408,0.2413938530585168
3.6672661193822744,4.591000080108643,1.1370374559979022,6.717015594456981,0.13663981891688287
3.6720978579357175,4.605000019073486,1.0073209561807623,6.950904496453216,0.15892372635229265
3.578295305120826,4.742000102996826,1.0314084642516241,8.275035527018652,0.2853495855678924
3.702258163162094,4.625,1.458939868800449,6.341585796627324,0.08080377562006699
3.6476763132408707,4.690000057220459,1.5884958061349952,6.698492647591269,0.145509749831336
3.710286647702891,4.492000102996826,1.5253040158891529,5.558165414420429,0.03457114842936041
3.6938148538894167,4.461999893188477,1.2725377667610227,6.365231830849707,0.10565165657051118
3.6444385894678386,4.702000141143799,1.2966651735271675,6.989249654565516,0.16233462367789048
3.5666731376061165,4.813000202178955,1.471144967400176,8.628427092212561,0.30175440237788326
3.65263306808311,4.61899995803833,1.540329484339588,6.8620846067524806,0.16779892769614915
3.63978521298682,4.605000019073486,1.365675123325005,6.656163854820612,0.1998460570249104
3.6467956887784694,4.629000186920166,1.0618292972366643,6.8484215149092655,0.17053491218566577
3.647089428716555,4.72599983215332,1.4951278876005998,6.664132224911208,0.1412491363183118
3.688241795977712,4.494999885559082,1.567496874958778,6.378123580804807,0.1083293110509947
3.6798819421128623,4.507999897003174,1.3055662938414552,6.67848010690482,0.1391594183769551
3.6851144690465394,4.486000061035156,1.3144992103059465,6.641476137502014,0.13254729835689083
3.709863317440399,4.439000129699707,1.2329961200804693,6.197124768743196,0.08585785936690618
3.575880315680646,4.765999794006348,1.239299488675607,7.987938250461255,0.28148586637633394
3.6953941082911097,4.614999771118164,1.4227539300355243,6.320668196796857,0.10170216475043958
3.6403820447095683,4.7210001945495605,1.6125719492139259,5.908876676378293,0.1403743402070269
3.629205657102304,4.635000228881836,1.624591470137447,7.180313437013613,0.20763897147840704
3.6977522741677546,4.623000144958496,1.7149162390505244,6.471480007269996,0.08099940881024292
3.703635237583896,4.598999977111816,1.371990897395259,5.949561165216172,0.07474591690127039
3.6509870943834453,4.624000072479248,0.8363241241593127,7.112161939286965,0.18742550402459576
3.692758818154724,4.4629998207092285,1.498172657479919,6.356423860082751,0.1186751438074387
3.571475903681944,4.840000152587891,1.2452658432248336,8.084948967152542,0.2759112801112641
3.6987962517904314,4.550000190734863,1.296445814297779,5.663498719510352,0.08384690894950583
3.6965311199696074,4.501999855041504,1.401917242637898,6.536807637543669,0.11015283952310521
3.630122642859312,4.63700008392334,1.5854607295085006,7.397090545793125,0.2030878234245995
3.6886867242841235,4.5229997634887695,1.3626709153508123,6.561410337019524,0.12768924403254053
3.6508900778563125,4.626999855041504,1.0166155619078199,6.981073462460438,0.15614546967736478
3.6276730317666157,4.631999969482422,1.371806475398175,7.438098645529246,0.21799710859774288
3.6977522741677546,4.495999813079834,1.3596457810942755,6.524578231266508,0.1025196641544197
3.696618459232225,4.603000164031982,1.1911714482611317,6.099399609525452,0.06047867405457583
3.6952189189051508,4.563000202178955,1.3085644217022805,5.635350004578546,0.07919981173988733
3.698448538015329,4.5929999351501465,1.001300921458191,5.420805128667812,0.06998611779928275
3.577836341292744,4.761000156402588,1.4260230169322474,8.168118963401264,0.27858540499219003
3.644832328825636,4.7170000076293945,1.1370374559979022,6.922322537710608,0.15595436043099886
3.6784273224338673,4.557000160217285,1.3807537832136525,6.823876174168731,0.13091854621841342
3.711132072306842,4.514999866485596,1.374748359990711,5.370274128004921,0.05437550634986478
3.6285932558512592,4.639999866485596,1.3207692346710398,7.2942418276127015,0.19080711640047934
3.6726519228400023,4.565000057220459,1.4650852920994533,7.072631582524254,0.1352900188183218
3.6874397745458944,4.617000102996826,1.648750221625017,6.258582350692777,0.12822293004386887
3.685920792194535,4.519000053405762,1.4260230169322474,6.774215507340902,0.12328852182818593
3.6348801407665263,4.756999969482422,0.9385197404456342,6.289325866338105,0.17543167312945634
3.6838572054003462,4.515999794006348,1.416973186556881,5.750955569139654,0.10901167082395344
3.616685520895512,4.6579999923706055,1.3445887545675115,6.839388919198205,0.22838821779512777
3.5756496147552195,4.7870001792907715,1.5041989226902797,7.9167305338133165,0.28128284437150974
3.71357453777207,4.510000228881836,1.3356584492298333,6.147580844595208,0.07729016143090771
3.6307328928171967,4.6519999504089355,1.4709981685407236,7.500961879086482,0.19653013866382044
3.7126497016272113,4.6529998779296875,1.3958503613694868,6.2805399571407055,0.06530258154735559
3.7063763558396903,4.613999843597412,1.3356584492298333,6.274295572544183,0.0749177642036633
3.665299499499897,4.585999965667725,1.290479823515316,6.536130329938665,0.15874848069339714
3.5913985512812485,4.802000045776367,1.3868555441405892,7.511477573175792,0.2350256873952116
3.6390878710837375,4.622000217437744,1.278524959502572,7.327585296922445,0.19918679545747406
3.646599751720373,4.639999866485596,1.540329484339588,6.814367058378359,0.1671736983805593
3.591064607026499,4.7270002365112305,1.576456521861773,7.809917650805996,0.26001693072437504
3.5477747053878224,4.875999927520752,1.3296012607662713,9.014561568885936,0.3446017456833278
3.569724949226159,4.797999858856201,1.1248301469281847,8.39140019524403,0.29213899548822625
3.5100085129402347,5.090000152587891,1.3626709153508123,10.047416119835246,0.4175164821830556
3.641870545476313,4.591000080108643,1.4320067019740534,7.035666931619632,0.20529887498762653
3.5593080109070123,4.828000068664551,1.6065962895054364,8.808526744066834,0.3220120247713582
3.6885977750811696,4.632999897003174,1.4048337100974893,6.696888255053514,0.08843095429951851
3.6236627073562047,4.646999835968018,1.1218879775959683,7.5350216959216585,0.2191563858771127
3.5721743136130595,4.84499979019165,1.1731862572934688,7.9606090153891955,0.2705930632475032
3.700790221374347,4.583000183105469,1.6817837788776338,6.282005691819256,0.08218800216145568
3.5979144712025284,4.698999881744385,1.4650852920994533,7.787927238119451,0.24036967781834623
3.5656117249020585,4.8480000495910645,1.6366884448938146,8.913891386971855,0.29943976316368653
3.6283889300503116,4.623000144958496,1.1280760225373794,7.783901031222626,0.24064059027419632
3.6834973176798114,4.539999961853027,1.2242740202251716,6.502415780086599,0.12079937680007388
3.655810494495252,4.59499979019165,1.1309767063100722,7.125713582053805,0.17522615196936592
3.7147487607250596,4.434999942779541,1.4740705165620884,5.982944888487115,0.06555305129087119
3.6814221557210085,4.581999778747559,1.2214142278921765,6.682319292466701,0.11946041493263339
3.697316541732383,4.50600004196167,1.6276730348902586,6.053973693621527,0.08325064161270453
3.667826378950711,4.656000137329102,1.3360592839796406,6.52803584653658,0.10352137197689167
3.5542468081661105,4.921999931335449,1.480150712111795,7.803994785275689,0.31083324092995274
3.6334684555795866,4.671999931335449,1.480150712111795,6.95889201364675,0.18099766184950375
3.641077313325374,4.678999900817871,1.0827853840082018,7.1717985032012805,0.19935903193100615
3.6534054906645013,4.622000217437744,1.4527062358577254,6.7955012360394615,0.1481323257962824
3.708675792726537,4.609000205993652,1.5102768587433755,5.591817582894164,0.03543626255955428
3.709439574132411,4.486000061035156,1.5041989226902797,6.123617740035007,0.05492039869858475
3.6892200372638357,4.589000225067139,1.4109458625465523,6.220318134906059,0.10286233416606198
3.696443763138999,4.565999984741211,1.2543063101927285,6.564557200166039,0.11999455140365892
3.6755950563867463,4.589000225067139,1.4289442962057866,6.657594681246119,0.12487308803584445
3.7147487607250596,4.599999904632568,1.287577795408137,5.593784330957064,0.027435764884454667
3.5312233745330266,4.9670000076293945,1.5915098191792973,9.200339049796707,0.37157821867262636
3.703635237583896,4.598999977111816,1.3416323176720215,5.965181040817686,0.054363090969687486
3.6298171960185157,4.625,1.4109458625465523,7.672994501467679,0.2192049158533834
3.7032053706954864,4.625,1.4500950840992815,5.608892302367712,0.07967273395438162
3.557025722386383,4.859000205993652,1.2062860423518578,8.688543813737338,0.31360485678437866
3.6236627073562047,4.677000045776367,1.416973186556881,7.216189884991369,0.20161072281870296
3.703978825008386,4.589000225067139,1.4679039589325527,5.752529786992133,0.04954881354545661
3.6269559514354475,4.642000198364258,1.4320067019740534,7.605658669807893,0.21812898447575396
3.58983794314746,4.676000118255615,1.3356584492298333,8.818175246267025,0.33543475107323817
3.5666731376061165,4.813000202178955,1.239299488675607,8.253342403346828,0.30305658544604336
3.6356847625472226,4.709000110626221,1.0678144955726852,6.942538577228161,0.15224170109777166
3.5596672783880576,4.824999809265137,1.6577249658643258,8.884692510386865,0.32666510339263344
3.638988159343682,4.660999774932861,1.498172657479919,7.15414263676197,0.173123101661595
3.7019994748896368,4.589000225067139,1.441066416239854,6.2794403008584485,0.10190038994068758
3.6843964784190204,4.5320000648498535,1.4771212547196624,6.736629723945292,0.12015064979124924
3.6861892342440234,4.541999816894531,1.290479823515316,6.55875148504281,0.11121212316395851
