fidelity_v2,source_id
1.0,2128118843055334528
1.0,2128118022721804032
1.0,2128118400678948352
1.0,2128118572477643008
1.0,2128118572477645824
1.0,2128120153025644544
1.0,2128108122816917632
1.0,2128108466414347264
1.0,2128107852239020288
1.0,2128104141387274240
1.0,2128131148141653632
1.0,2128104484984666624
1.0,2128127918326249600
1.0,2128127883966516608
1.0,2128128021405477632
1.0,2128127265491233024
1.0,2128126853174367744
1.0,2128126853174367488
1.0,2128127712167841280
1.0,2128127540369152000
1.0,2080089361957134080
1.0,2080089946072745600
1.0,2080089739914318976
1.0,2080089877353291136
1.0,2080086711956230912
1.0,2080092832290843648
1.0,2080092385614225536
1.0,2080091560980508672
1.0,2080091354822077568
1.0,2080091732779232512
1.0,2080091870218215296
1.0,2080080806382661376
1.0,2080452063354600960
1.0,2080405505909156864
1.0,2080407395694854912
1.0,2080403203806831232
1.0,2080408495206624768
1.0,2080396778535864576
1.0,2080312665896785920
1.0,2080311360226752640
1.0,2080311772544839168
1.0,2080264974581182208
1.0,2080265455615773312
1.0,2080265971012482560
1.0,2080265730493739776
1.0,2080267242322284672
1.0,2080267448480737152
1.0,2080256762602214016
1.0,2079525553012493184
1.0,2079523697586769664
1.0,2079522804233593472
1.0,2079528748468367488
1.0,2079518749784609152
1.0,2085298710613477120
1.0,2085287097021926784
1.0,2085288746289395456
1.0,2085288230893138048
1.0,2085285138516690048
1.0,2085285069797222016
1.0,2085332211356729088
0.97509766,2085335402509744896
1.0,2119157655786167040
1.0,2119116797759715968
1.0,2119113224346851840
1.0,2119124601717931264
1.0,2119124700499541504
1.0,2119121303183048448
1.0,2107117728585522304
1.0,2107475516540624256
1.0,2107475310382206080
1.0,2107429337052299136
1.0,2107335397527955456
1.0,2107288732704150272
1.0,2107294372000386688
1.0,2107294505140214784
1.0,2107294475079619200
1.0,2107302618337718272
1.0,2107304267605173376
1.0,2107299732119705856
1.0,2107301484466390400
1.0,2107300316232015872
1.0,2107300213156061952
1.0,2106549723451760000
1.0,2106555328388228736
1.0,2106554366315541120
1.0,2106551754976201600
1.0,2106539935225356928
1.0,2130522929526986368
1.0,2130522826447785984
1.0,2130522585929605504
1.0,2130521726935956736
1.0,2130334432002953600
1.0,2130334157125050624
1.0,2130325395391882624
1.0,2130415314826428032
1.0,2130416208179664000
1.0,2130422564731310976
1.0,2130369719453688704
1.0,2130374632896301568
1.0,2130374323658668544
1.0,2130371918477004928
1.0,2130371849757530368
1.0,2130381676642543360
1.0,2130380920728298624
1.0,2127380765814102400
1.0,2127745631875489152
1.0,2127745082119693952
1.0,2127742745657519744
1.0,2127742333340652800
1.0,2127697356442915584
1.0,2127699349307775104
1.0,2127686773643829760
1.0,2127686808003573120
1.0,2127707217687943936
1.0,2127519235560082816
1.0,2127525695190925184
1.0,2127519372999047168
1.0,2127524595679302272
1.0,2128263226975458688
1.0,2128272675903718016
1.0,2128274084653004544
1.0,2128268484015660544
1.0,2128270713097344128
1.0,2128270236362349696
1.0,2128082460393520768
1.0,2128167706903321216
1.0,2128167706903321728
1.0,2128167741263060736
1.0,2128166710470913024
1.0,2128170726259071488
1.0,2128117296865794560
1.0,2128123898237055360
1.0,2128117541685424128
1.0,2128122730005945984
1.0,2128122798725436160
1.0,2128119568910042496
1.0,2128119981226910720
1.0,2128121355616481024
1.0,2128121458695705984
1.0,2128121286897006336
1.0,2128121385676132736
1.0,2128120634061990528
1.0,2128120668421736960
1.0,2128108573793837568
1.0,2128120737141241472
1.0,2128144376641264768
1.0,2128108917391244288
1.0,2128108706932566272
1.0,2128108711233701888
1.0,2128132243353381632
1.0,2128132488173376512
1.0,2128132282013368960
1.0,2128132488171819776
1.0,2128131285580614912
1.0,2128131938416046336
1.0,2128131869697358208
1.0,2128128777321642752
1.0,2128130460947328000
1.0,2128129601953462784
1.0,2080091114303831680
1.0,2128135546188204160
1.0,2080097127258077184
1.0,2080090942505430016
1.0,2080097195977577472
1.0,2080096989819148928
1.0,2080097191676683904
1.0,2080097024178902144
1.0,2080095993386737408
1.0,2080096646221825664
1.0,2080095821588071552
1.0,2080097883172439168
1.0,2080094618997310720
1.0,2080094000522047872
1.0,2080094069241571840
1.0,2080457595274338176
1.0,2080457144296215296
1.0,2080453918781739264
1.0,2080455636767464960
1.0,2080455636767472896
1.0,2080460722008838656
1.0,2080413477368607744
1.0,2080414061484189824
1.0,2080411587583106048
1.0,2080411690662362240
1.0,2080409766516977152
1.0,2080223193139412864
1.0,2080223193139313408
1.0,2080316685987427968
1.0,2080271812168042368
1.0,2080257827754074368
1.0,2080278336217150464
1.0,2079530294656621440
1.0,2079530019778727808
1.0,2079531394168361600
1.0,2085522250767750272
1.0,2085520159125897216
1.0,2085333379587848192
1.0,2085333379587853696
1.0,2085336261503263232
1.0,2119118004648133248
1.0,2119138620491549568
1.0,2119125529430854656
1.0,2119125769949037824
1.0,2119129618239774848
1.0,2119128759246312064
1.0,2119129102843711104
1.0,2107495548268070528
1.0,2107480464342959232
1.0,2107480636141665024
1.0,2107480670501410688
1.0,2107477715563914240
1.0,2107477509405496448
1.0,2107483969036336512
1.0,2107482594646785280
1.0,2107482422848099200
1.0,2107342956670713344
1.0,2107341925878566400
1.0,2107292757093020032
1.0,2107316602751205888
1.0,2107316499671995008
1.0,2107315468879841280
1.0,2107315331440899200
1.0,2107305848153152256
1.0,2107301828063772032
1.0,2107301656265086720
1.0,2107301484466393856
1.0,2107306775866112256
1.0,2107307016384754688
1.0,2106556359180371456
1.0,2106557493051770112
1.0,2106557493051770240
1.0,2106554228876629504
1.0,2130527155774811648
1.0,2130338383372945664
1.0,2130431979299534336
1.0,2130422942688435584
1.0,2130423389365051264
1.0,2130423080127402880
1.0,2130424798114343040
1.0,2130377106797534336
1.0,2130396520049739264
1.0,2130396829287411072
1.0,2130384013105018240
1.0,2130382840576473216
1.0,2127758035741763712
1.0,2127746971905335424
1.0,2127749411446800128
1.0,2127748827331237632
1.0,2127748655532550784
1.0,2127702785282450176
1.0,2127702476044240512
1.0,2127722404692253952
1.0,2127710000827019520
1.0,2127525935709109248
1.0,2127527069580528640
1.0,2127617779289286528
1.0,2126820324123177472
1.0,2128320745177847808
1.0,2128320401580469248
1.0,2128310059298785024
1.0,2128312979876581248
1.0,2128266319352467712
1.0,2128266113194026880
1.0,2128261955665262848
1.0,2128285560805544192
1.0,2128286007482164736
1.0,2128285732604263296
1.0,2128274496969873664
1.0,2128274531329617152
1.0,2128270751758444160
1.0,2128089057463306496
1.0,2128179556711024896
1.0,2128168497177908352
1.0,2128168084860459392
1.0,2128169321811121664
1.0,2128169253091646336
1.0,2128166298154149888
1.0,2128171864431783552
1.0,2128172001870756992
1.0,2128170971078615808
1.0,2128170932417560704
1.0,2128171417755239936
1.0,2128126131620097280
1.0,2128123382841013120
1.0,2128125788022723456
1.0,2128125306986420992
1.0,2128124688511108096
1.0,2128122145890481536
1.0,2128121871012584320
1.0,2128145746730863488
1.0,2128145647951582592
1.0,2128146025908733568
1.0,2128144857677616896
1.0,2128144853377636480
1.0,2128144445360737408
1.0,2128144788958139264
1.0,2128145304354240768
1.0,2128144960756843776
1.0,2128144509780155264
1.0,2128133312805570688
1.0,2128134893353568000
1.0,2128133690762702720
1.0,2128135060852287360
1.0,2128133759482203520
1.0,2128133518964044032
1.0,2128136714419762304
1.0,2128130735825273344
1.0,2128136680060028288
1.0,2128137195456125440
1.0,2128136439542594560
1.0,2128135958505531520
1.0,2128135786706851456
1.0,2128137775271625600
1.0,2080097848812666368
1.0,2080098810885415424
1.0,2080098879604922496
1.0,2080095512350543744
1.0,2080470651973007232
1.0,2080458626064674176
1.0,2080459107101062912
1.0,2080460859447809408
1.0,2080414714319336832
1.0,2080317613699114112
1.0,2080317304461469824
1.0,2080318094736704000
1.0,2080314967999320832
1.0,2080320087600413312
1.0,2080275523019873280
1.0,2080294489595557120
1.0,2080294420876082304
1.0,2080285659142344576
1.0,2079535001940800896
1.0,2079532665478675328
1.0,2085522220710274176
1.0,2085482500851711616
1.0,2085481744937494784
1.0,2119142434422127872
1.0,2119133260372037248
1.0,2119133019853858048
1.0,2119130477233240832
1.0,2107495960585282048
1.0,2107495616987896448
1.0,2107494723634710016
1.0,2107487542449116416
1.0,2107438094488438016
1.0,2107458852067745664
1.0,2107320760279794432
1.0,2107319935646077312
1.0,2107306329189745792
1.0,2107312067265820032
1.0,2107311689308701056
1.0,2107308218975137664
1.0,2130576874316298496
1.0,2130577286633165952
1.0,2130573816299596928
1.0,2130533924643762176
1.0,2130533340527755008
1.0,2130533271808283008
1.0,2130530076352609920
1.0,2130531519461636992
1.0,2130531171564523136
1.0,2130437064541189120
1.0,2130342953218244992
1.0,2130437992254143232
1.0,2130435071676685056
1.0,2130398100598774144
1.0,2130399440627533568
1.0,2130398650353559424
1.0,2130399131389934336
1.0,2130404972545462528
1.0,2130387036762030848
1.0,2130392740478646528
1.0,2130392293802032128
1.0,2127387672121583616
1.0,2127387603402107520
1.0,2127387431603372288
1.0,2127762914824224640
1.0,2127748140137118336
1.0,2127755115163944064
1.0,2127752125866700416
1.0,2127704365829853568
1.0,2127727902250651520
1.0,2127718556401622400
1.0,2127715257867060992
1.0,2127716151220299392
1.0,2127716323018995072
1.0,2127716116860564224
1.0,2127621490141028480
1.0,2127621833738422400
1.0,2127618741361984000
1.0,2127618393465873536
1.0,2127619011942408448
1.0,2127607162130187392
1.0,2127607540087339520
1.0,2128310883932987392
1.0,2128311261890110592
1.0,2128311364969350272
1.0,2128316725088573184
1.0,2128318099478132096
1.0,2128313529632919040
1.0,2128313941949314688
1.0,2128290886564956416
1.0,2128287553670420352
1.0,2128287725469572608
1.0,2128185642687310848
1.0,2128185161650966912
1.0,2128185573967835648
1.0,2128185608328951040
1.0,2128184989852300544
1.0,2128175369125667200
1.0,2128175364823956480
1.0,2128175300405629056
1.0,2128174372693291520
1.0,2128174097814832128
1.0,2128174063455104384
1.0,2128173818637406464
1.0,2128173032662956032
1.0,2128126165979842816
1.0,2128173646838695808
1.0,2128150217796747520
1.0,2128126440857793664
1.0,2128150458314946432
1.0,2128149629381593600
1.0,2128149771120202240
1.0,2128150939351330688
1.0,2128150973711078656
1.0,2128146090328337152
1.0,2128146025908729472
1.0,2128147743895678720
1.0,2128146610024320768
1.0,2128147503377555584
1.0,2128147194139908352
1.0,2128141146825992576
0.9995117,2128140287832535552
1.0,2128140219113060608
1.0,2128140249172847488
1.0,2128140356552031488
1.0,2128140631429965568
1.0,2128138879083345536
1.0,2128138874783402496
1.0,2128138260608073216
1.0,2128138672924941568
1.0,2128137882650951680
1.0,2128137917010694912
1.0,2080475050020382976
1.0,2080098944023446912
1.0,2080098879604929920
1.0,2080471545326219008
1.0,2080471437947533312
1.0,2080471476606746240
1.0,2080471270448319360
1.0,2080472232521060352
1.0,2080460687649036544
1.0,2080467319078677504
1.0,2080334037654722688
1.0,2080332457106773888
1.0,2080331185795806464
1.0,2080298269166721536
1.0,2080297307094161664
1.0,2080290091549229056
1.0,2080286827373441536
1.0,2080286724294223360
1.0,2080288339201954176
1.0,2080287892525359872
1.0,2080287514568236416
1.0,2080287892525361152
1.0,2080287617649294080
1.0,2085538197988471552
1.0,2085539056982072320
1.0,2085527134152855552
1.0,2085530879364480256
1.0,2085529779852864128
1.0,2085530089090538880
1.0,2085505762394932096
1.0,2085506174711801088
1.0,2085507583461117696
1.0,2085502979256168960
1.0,2085504181847026176
1.0,2119181810682461824
1.0,2119144839604069888
1.0,2119144079392260992
1.0,2119141124454747136
1.0,2119146213993386752
1.0,2119146209695254528
1.0,2119146110914182784
1.0,2107498052232116352
1.0,2107498743724105984
1.0,2107501320704489472
1.0,2107460089018305792
1.0,2107466273771243648
1.0,2107465655295970176
1.0,2107453526308322944
1.0,2107453285790168704
1.0,2107324711649806720
1.0,2107326223478300416
1.0,2107313098057987712
1.0,2107313098057988608
1.0,2131329318225876352
1.0,2130544060766085120
1.0,2130546672106239360
1.0,2130535608270934912
1.0,2130531897418760448
1.0,2130627073893545600
1.0,2130436789663295744
1.0,2130441462587761920
1.0,2130441256429591040
1.0,2130441015912057984
1.0,2130426790979747584
1.0,2130406381294720896
1.0,2130406484373950976
1.0,2130405075624683136
1.0,2130405728459739520
1.0,2130393736911032960
1.0,2130393839990269824
1.0,2130766952388933632
1.0,2130766711870772736
1.0,2130766333913679488
1.0,2127761609154196224
1.0,2127766385157516672
1.0,2127754531047801088
1.0,2127756657052926336
1.0,2127775937165380480
1.0,2127728623805188352
1.0,2127719690273301760
1.0,2127719621553839616
1.0,2127720892864193408
1.0,2127811671292206208
1.0,2127810399981844608
1.0,2127622795811646080
1.0,2127624204560928256
1.0,2127614205876633856
1.0,2127613965358483968
1.0,2127615511546737280
1.0,2128318305636573824
1.0,2128339402515988480
1.0,2128295559489544704
1.0,2128377438744997248
1.0,2128374689965817600
1.0,2128373861031855360
1.0,2128186089363924864
1.0,2128187223236659072
1.0,2128186295522384000
1.0,2128189113021023360
1.0,2128189113021027968
1.0,2128177877386635776
1.0,2128197599876509824
1.0,2128197428077256448
1.0,2128197428077264000
1.0,2128197359358361472
1.0,2128197909115389568
1.0,2128197668595463680
1.0,2128197909114208896
1.0,2128152309441421824
1.0,2128152245021396224
1.0,2128151420387676160
1.0,2128151828405188608
1.0,2128148151912963712
1.0,2128151626546152448
1.0,2128157536421166976
1.0,2128157570780912640
1.0,2128154856361606016
1.0,2128147602157128192
1.0,2128153447612323200
1.0,2128154027428398592
1.0,2128153993068691200
1.0,2128153374593302528
1.0,2128153859929230720
1.0,2128155371757733504
1.0,2128142005819490176
1.0,2128141692282150784
1.0,2128141834020807680
1.0,2128143307189955712
1.0,2128143448928536448
1.0,2128142486855847424
1.0,2128142246337695616
1.0,2128142796093534848
1.0,2128518244953291008
1.0,2128139497558660224
1.0,2128515186936589440
1.0,2128139531918403456
1.0,2128139634997621376
1.0,2080475977733326336
1.0,2080476321330727808
1.0,2080476905446294016
1.0,2080479241908534400
1.0,2080467284718897536
1.0,2080466941121518336
1.0,2080468659108485632
1.0,2080468556029263872
1.0,2080336855153274880
1.0,2080335034087699712
1.0,2080335790001396736
1.0,2080335996159837312
1.0,2080337954664958208
1.0,2080338573140285952
1.0,2080346682038067456
1.0,2080299815355005824
1.0,2080290774440501248
1.0,2080293115206282368
1.0,2085542218077828224
1.0,2085543626827224192
1.0,2085539847255969536
1.0,2085543248870098944
1.0,2085543248870096768
1.0,2085540225213133568
1.0,2085546444325838592
1.0,2085547097160960128
1.0,2085555102980354688
1.0,2085507308583167488
1.0,2085508270655946880
1.0,2085511328672719360
1.0,2119190984732686848
1.0,2119192634000142592
1.0,2119149443809079424
1.0,2119511939048314880
1.0,2119511732889884416
1.0,2119511217494758784
1.0,2107499430918869888
1.0,2107503107410920448
1.0,2107490875344056576
1.0,2107490737905110144
1.0,2107513999448001792
1.0,2107468129197152512
1.0,2107545507327053568
1.0,2107545610406275840
1.0,2107547603271136896
1.0,2130545435155948288
1.0,2130548836770150784
1.0,2130536810861347200
1.0,2130630578586841856
1.0,2130630333769645568
1.0,2130630887824489600
1.0,2130627486211179392
1.0,2130443799049986560
1.0,2130443730330508928
1.0,2130443313713517440
1.0,2130431257745505408
1.0,2130455584440322304
1.0,2130410916780183808
1.0,2130783204545176064
1.0,2130770796382481408
1.0,2130770525801740032
1.0,2127770748844609536
1.0,2127770645765392896
1.0,2127771229881254912
1.0,2127770061649874304
1.0,2127777517713344384
1.0,2127777307254217472
1.0,2127777345914649856
1.0,2127730582310715136
1.0,2127736560905191936
1.0,2127734430601080192
1.0,2127813561077864448
1.0,2127631317026291712
1.0,2127625059255242752
1.0,2127628602607470976
1.0,2128298651866395136
1.0,2128297208757010304
1.0,2128296555921988352
1.0,2128296727720698752
1.0,2128296762080441088
1.0,2128378297738486528
1.0,2128374999203461632
1.0,2128376167434768512
1.0,2128191964879303296
1.0,2128192445915668736
1.0,2128179114337220608
1.0,2128202032282755456
1.0,2128199008625819392
1.0,2128200142497236224
1.0,2128152549959786624
1.0,2128206018012770432
1.0,2128152897857003776
1.0,2128158910811242496
1.0,2128159048250216576
1.0,2128158670293089280
1.0,2128158361055478528
1.0,2128155161299953024
1.0,2128155096879780736
1.0,2128156643068046080
1.0,2128156608708319360
1.0,2128156608708319104
1.0,2128155852794078208
1.0,2128156024592801280
1.0,2128144131823895552
1.0,2128144303622719488
1.0,2128144204842804992
1.0,2128143998684380416
1.0,2128519065288408064
1.0,2128519000867558656
1.0,2128519138306522240
1.0,2128518760349396352
1.0,2128515736692425728
1.0,2128515633613218688
1.0,2128516286448269696
1.0,2128516011570366080
1.0,2128516149009328896
1.0,2128522574280423040
1.0,2080482987119988992
1.0,2080484945625119104
1.0,2080482059407104640
1.0,2080480135261740032
1.0,2080481234773412608
1.0,2080504702474727168
1.0,2080492985803952896
1.0,2080524386302745344
1.0,2080525215237270656
1.0,2080531125112294016
1.0,2080337267465544320
1.0,2080339191615543552
1.0,2080341459358338432
1.0,2080328402657792384
1.0,2080348846701646336
1.0,2080349602615950720
1.0,2080307168339117824
1.0,2080307099619643776
1.0,2080307099619645696
1.0,2080292977767307776
1.0,2086297548204784896
1.0,2086295280462185088
1.0,2085547578197302016
1.0,2085559496725469056
1.0,2085535964605793792
1.0,2085559019990566144
1.0,2085557405082901888
1.0,2085594135640977152
1.0,2085592177135970304
1.0,2085410276683835136
1.0,2119189232385952128
1.0,2119187823636679808
1.0,2119198097198529664
1.0,2119528637881203072
1.0,2119510392860099072
1.0,2119516921210398464
1.0,2107506710886236416
1.0,2107514171246702080
1.0,2107518878530887936
1.0,2107517847738502016
1.0,2107517779019027456
1.0,2107519978042322176
1.0,2107470946695677568
1.0,2107470190781433728
1.0,2107471427732026368
1.0,2107562824635175168
1.0,2107561862562498432
1.0,2131332651120503424
1.0,2130599757902326400
1.0,2130598830189386752
1.0,2130551929146551424
1.0,2130646830743152000
1.0,2130552994298492288
1.0,2130632708890634368
1.0,2130631609379009408
1.0,2130628791881241600
1.0,2130635285871025152
1.0,2130446822706961920
1.0,2130446960145919872
1.0,2130467850866882944
1.0,2130457096268808704
1.0,2130457023250463488
1.0,2130459432731077248
1.0,2130458092700950272
1.0,2130457920902268544
1.0,2130460051206089472
1.0,2130413047084006528
1.0,2130412806565846656
1.0,2130787568232147328
1.0,2130772381227639680
1.0,2130776092079426816
1.0,2130776607475523456
1.0,2127773978660035584
1.0,2127793907308320000
1.0,2127784080422952192
1.0,2127828851162436352
1.0,2127829332198772352
1.0,2127828404484801536
1.0,2127817031411414656
1.0,2127819058636049664
1.0,2127631729343164032
1.0,2127656227838107008
1.0,2127594277228782848
1.0,2128300232414373632
1.0,2128391491877998080
1.0,2128391423158540160
1.0,2128377404385360640
1.0,2128216257214408192
1.0,2128215157704029440
1.0,2128216910049488768
1.0,2128204643622948224
1.0,2128201379447829248
1.0,2128201104569921408
1.0,2128206292890454272
1.0,2128206911365799552
1.0,2128160246541617280
1.0,2128160182121663744
1.0,2128532813482560896
1.0,2080485461021204480
1.0,2080493432480575104
1.0,2080529750722702080
1.0,2080526108590418304
1.0,2080345891764566528
1.0,2080344345576339200
1.0,2080368500472460800
1.0,2080364205505198464
1.0,2080354206821414912
1.0,2080354619138291584
1.0,2080353549687251968
1.0,2080357436637018880
1.0,2086314521915474048
1.0,2086311292100071296
1.0,2086311120301440896
1.0,2086296689211455360
1.0,2086302152409932544
1.0,2086301774452808064
1.0,2085548815148029440
1.0,2085572415987323648
1.0,2085572523367899392
1.0,2085564105231939584
1.0,2085515692361438080
1.0,2085517479065913344
1.0,2085516894950404992
1.0,2085596781340901120
1.0,2085411204392035200
1.0,2119212833229703936
1.0,2119214108836592256
1.0,2119204105854536704
1.0,2119529015838870144
1.0,2119525786022933376
1.0,2119525923461898240
1.0,2119527400930683520
1.0,2119526576296948480
1.0,2119527332211207040
1.0,2119514241150898048
1.0,2119517741547266944
1.0,2107532003950885120
1.0,2107532038310628608
1.0,2107528808495246336
1.0,2107528808495246464
1.0,2107521077554167296
1.0,2107563614909169408
1.0,2107564886219502336
1.0,2107558701466662400
1.0,2107555780888949632
1.0,2107390441829375360
1.0,2107390476189114752
1.0,2107389033080135552
1.0,2130603846711212544
1.0,2130601063572434816
1.0,2130647861535332224
1.0,2130645353274499840
1.0,2130633430445267584
1.0,2130639409039775232
1.0,2130638962363211136
1.0,2130637210016376576
1.0,2130472107175756160
1.0,2130472661230253056
1.0,2130462799985442816
1.0,2130788530304627328
1.0,2130786468720562048
1.0,2130787018476178560
1.0,2130785712806320128
1.0,2130776985432648064
1.0,2130800796731358208
1.0,2127797240202928512
1.0,2127788993865832320
1.0,2127789131304800512
1.0,2127788822067165824
1.0,2127786416885503616
1.0,2127786142007306112
1.0,2127832218416804096
1.0,2127830466070123520
1.0,2127824899792506752
1.0,2127823525402022528
1.0,2127821223299593600
1.0,2129100367639755008
1.0,2129098065537352960
1.0,2129103253857917184
1.0,2129091326729158272
1.0,2128386372276893952
1.0,2128385788161360768
1.0,2128384791728950016
1.0,2128196740883312000
1.0,2128196740883313152
1.0,2128220376084061952
1.0,2128218009561109632
1.0,2128217803402711296
1.0,2128223575838798720
1.0,2128205708775136256
1.0,2128209591425392768
1.0,2128538104882350592
1.0,2128533122720248192
1.0,2128534497109859456
1.0,2128533741195607296
1.0,2128521440409038208
1.0,2128527449064869376
1.0,2128528003119422080
1.0,2128524532785521536
1.0,2128525872815330816
1.0,2080510681069183360
1.0,2080487007209436032
1.0,2080508344607038336
1.0,2080508378966779776
1.0,2080542738703777408
1.0,2080548957816447872
1.0,2080532808739482880
1.0,2080533702092726528
1.0,2080534045690138112
1.0,2080367297881699200
1.0,2080358879746034816
1.0,2080358261270772608
1.0,2080311016630528512
1.0,2086316205543022336
1.0,2086307031492729856
1.0,2086306069420036992
1.0,2085576887054654080
1.0,2085574378793831424
1.0,2085611109351658752
1.0,2085609013407712896
1.0,2085608906026248320
1.0,2085603756367887744
1.0,2085599564479824768
1.0,2085624166052861696
1.0,2085432266916830080
1.0,2085432404355800320
1.0,2119217132493618816
1.0,2119578218983669760
1.0,2119521731573884160
1.0,2119543000251998208
1.0,2119542656654621312
1.0,2107532553706713344
1.0,2107523895052692992
1.0,2107615154516937472
1.0,2107568906309132288
1.0,2107574747464672000
1.0,2107570589936120960
1.0,2107571242771176960
1.0,2107570864814050048
1.0,2107572479721767296
1.0,2107580863497981568
1.0,2107389823354126080
1.0,2107389720274907520
1.0,2107396076826539392
1.0,2107395423991526784
1.0,2107385081710305152
1.0,2130617109570206080
1.0,2130606453751290368
1.0,2130605903995740672
1.0,2130696618004453120
1.0,2130650232357293184
1.0,2130652328301390080
1.0,2130637858552680704
1.0,2130637794132164352
1.0,2130660918236130304
1.0,2130662361345181184
1.0,2130474035619821952
1.0,2130473722083554816
1.0,2130477231075528064
1.0,2130470530926717184
1.0,2130465273886632576
1.0,2130464861569768192
1.0,2130836496499590528
1.0,2130790110852823040
1.0,2130802239840624896
1.0,2127798958189866880
1.0,2127789990298259840
1.0,2127791124169658496
1.0,2127837269297376256
1.0,2127825960644241408
1.0,2129102085627205504
1.0,2129107514465438720
1.0,2128412623117293568
1.0,2128408912265295104
1.0,2128224022515689600
1.0,2128212065326503680
1.0,2128585830558864512
1.0,2128537516468386432
1.0,2128539685430324224
1.0,2128538620278447232
1.0,2128535527902006016
1.0,2128528965192064768
1.0,2128528965192064000
1.0,2128529136990786944
1.0,2128529824185625472
1.0,2128550543107911296
1.0,2080511024666584448
1.0,2080549919889131776
1.0,2080549198334638848
1.0,2080550950681342976
1.0,2080559197018646528
1.0,2080362281360136064
1.0,2086323455447879680
1.0,2086319435358508544
1.0,2086307890486229248
1.0,2086309333595269120
1.0,2086309264875814144
1.0,2085577780408124800
1.0,2085577402450742912
1.0,2085577471170232960
1.0,2085579086077952384
1.0,2085581319461022848
1.0,2085581078942885760
1.0,2085569912028011904
1.0,2085566819651566848
1.0,2085615885355529344
1.0,2085601454265496320
1.0,2085625506082634496
1.0,2085601626064214528
1.0,2085625712241101568
1.0,2085437970633448960
1.0,2119383158748716160
1.0,2119405939256070144
1.0,2119405664377367552
1.0,2119404186908641792
1.0,2119404186908642048
1.0,2119222252094710912
1.0,2119218266365065728
1.0,2119218747401350272
1.0,2119535956505605632
1.0,2119544202842879744
1.0,2107540559525847168
1.0,2107541762116649344
1.0,2107538223063620608
1.0,2107538119984401408
1.0,2107620308477683584
1.0,2107617246162706048
1.0,2107584539989986432
1.0,2107581928649886848
1.0,2107399444080905728
1.0,2107397863532962304
1.0,2107397348136909056
1.0,2131404428614212224
1.0,2130700672453183360
1.0,2130700260136317696
1.0,2130698645228647936
1.0,2130698164192335360
1.0,2130650644674160512
1.0,2130654767842876800
1.0,2130654458606356224
1.0,2130665625520250240
1.0,2130662326985439104
1.0,2130480186013015552
1.0,2130479945494851968
1.0,2130478742904046976
1.0,2130466064160713088
1.0,2130842612533746048
1.0,2130837836529394048
1.0,2130798563348544512
1.0,2130806466088181760
1.0,2127803631114406784
1.0,2127804215229983232
1.0,2127792326760496768
1.0,2127886335003900544
1.0,2127883139548306304
1.0,2127836101066526720
1.0,2127843110453231104
1.0,2127851116271980160
1.0,2129153968832721792
1.0,2129151048253895552
1.0,2129149983102025856
1.0,2129109095013403008
1.0,2129102734162638336
1.0,2129106895990698112
1.0,2129117616228689280
1.0,2129118028545560448
1.0,2129113802297772160
1.0,2128229447055322624
1.0,2128229657512701056
1.0,2128228317482687744
1.0,2128228076964532224
1.0,2128227630288016000
1.0,2128226530776544384
1.0,2128586517753701760
1.0,2128540029027713792
1.0,2128544908110591232
1.0,2128545389146971392
1.0,2128554941154399360
1.0,2128553738563564800
1.0,2128553772924164736
1.0,2128553601124630784
1.0,2128553601124635392
1.0,2080555554886732160
1.0,2080550637143786240
1.0,2080550504006181248
1.0,2080552531229816192
1.0,2080563388907220992
1.0,2080562358114554112
1.0,2080562804791168512
1.0,2080562701711952896
1.0,2080559643695258240
1.0,2080561258602976896
1.0,2080372417482731392
1.0,2080372451842483968
1.0,2080378877113617280
1.0,2080377395342299392
1.0,2080363754526161536
1.0,2086380630053628672
1.0,2080363587030221440
1.0,2086368260547886848
1.0,2086365546128642304
1.0,2086318816883171584
1.0,2086324829837405440
1.0,2086323695966037888
1.0,2086323799045257856
1.0,2086320534870124032
1.0,2086322665173975168
1.0,2086322424655800960
1.0,2086321703101336320
1.0,2086330499194633728
1.0,2085585305190677760
1.0,2085582659490901760
1.0,2085570667942229888
1.0,2085570942820165248
1.0,2085664504386399872
1.0,2085661377650264960
1.0,2085662648960630784
1.0,2085661583808773248
1.0,2085614923282748544
1.0,2085618393616507648
1.0,2085626983551485440
1.0,2085626811752794112
1.0,2119419683150838016
1.0,2119419614431363840
1.0,2119420851382171136
1.0,2119407279282711424
1.0,2119408584955148928
1.0,2119599006625648128
1.0,2119595982968672640
1.0,2119220293589642752
1.0,2119596257846591616
1.0,2119596189127113984
1.0,2119584163218439040
1.0,2119581208280946944
1.0,2119539495558608512
1.0,2119549494242569088
1.0,2119551899424301952
1.0,2107542071354336896
1.0,2107541933915386624
1.0,2107624740884008064
1.0,2107624122408726400
1.0,2107625320701347712
1.0,2107576774689262848
1.0,2107578045999588992
1.0,2107577839841185152
1.0,2107597081294690304
1.0,2107596978215473024
1.0,2107597356172613760
1.0,2107588800597574272
1.0,2130702184281683968
1.0,2130702424799868672
1.0,2130705173578967680
1.0,2130657791499814272
1.0,2130658169456947840
1.0,2130679025819291008
1.0,2130666278355312896
1.0,2130670229725300992
1.0,2130669198933156864
1.0,2130483415828516864
1.0,2130483209670086912
1.0,2130483106590870912
1.0,2130482659914280576
1.0,2130855325636553856
1.0,2130842337655092736
1.0,2130842406374581120
1.0,2130849209603514112
1.0,2130799010025155072
