KIC,source_id
11193342,2129014880611605504
11193890,2129016151921591296
11193894,2129015773964455296
11194032,2128970419109836160
11196336,2128793844415956864
11196417,2134798724090727936
11196914,2134784705318128640
11197060,2134783708885728128
11197079,2134785014555801344
11197834,2134739109944868864
11198234,2134763402279989888
11198419,2134761134537310848
11198429,2134760722220435328
11198525,2134760790939931264
11198970,2134750105061394048
11199168,2134748661952382464
11199584,2134750723536757376
11200002,2086713850795146880
11204837,2086944915732833024
11205211,2086946053907550976
11205518,2086934337236795008
11205601,2086933340803700736
11228802,2143763351626616832
11229059,2143761015164438144
11229244,2143854439292601344
11230554,2131809048892719360
11231086,2131801043073747584
11231649,2131985829746876032
11231665,2131985383070275584
11231742,2131984352278127104
11233075,2131950439216554880
11233212,2131951470008737792
11233233,2131950851533596672
11233238,2131946419126859264
11233327,2131948583790729600
11233486,2131947518638521856
11233523,2131947071961913984
11233983,2131937623033911808
11234085,2131939409740327552
11234537,2131281111513848704
11234990,2131273277493543552
11235555,2131293481019463424
11235820,2131247404610371456
11235958,2131244861989757952
11236067,2131243728118390272
11236090,2131243556319707904
11236224,2131237715164211072
11236428,2131238780316145024
11236733,2131234588428081024
11237005,2132548642262748800
11237304,2132546752477155968
11240495,2129590440587937280
11240969,2129584255835122176
11241091,2129583529981448192
11241109,2129583499920896640
11241120,2129583499920901376
11241179,2129584702511750912
11241294,2129581850653492096
11241531,2129604798659539840
11241560,2129604734239310464
11241631,2129605077836713728
11242083,2129555153136921088
11242428,2129548624786245760
11242595,2129548075030440960
11242680,2129549518140782208
11242816,2129546357043530240
11242926,2129545974788583168
11243269,2129733102222443648
11243385,2129734854569095040
11243547,2129731899631589632
11243831,2129730525241613952
11243940,2129725371280897664
11244150,2129725508719873536
11244397,2129722721281193088
11244736,2129698158367819008
11245261,2129695100351554816
11246246,2129780553020366848
11246355,2129030067615900544
11250167,2134801953906757120
11250753,2134797384061023232
11251134,2134790821351072896
11251525,2134789240803709440
11251671,2134788381810269824
11251839,2134764811029770368
11251960,2134765463864832128
11252031,2134765188986422144
11252823,2134767800326658304
11253139,2134755499540368896
11254493,2086809366564084352
11255787,2086797688554916608
11260083,2086941243543651840
11283677,2131858355117283712
11283760,2131858114599121408
11284276,2131814271573015296
11284655,2131802344446487936
11284772,2131799084568477056
11284885,2132174739587846272
11285727,2131977755208481536
11285786,2131978064446133760
11286597,2131955077781313664
11287362,2132033486703917696
11287611,2131284478768222464
11287871,2131286574712286976
11287897,2131286059316442240
11288509,2131295370805384320
11289027,2131253829881471744
11289465,2131240120343471488
11290089,2132550944365230848
11290226,2132549806195145728
11290443,2132552490553473280
11293744,2129596453542243584
11293747,2129596350463378048
11293949,2129586592297399680
11294091,2129608960487094016
11294368,2129605314055689472
11294698,2129566010814272896
11294822,2129565117461092352
11295256,2129550995608696192
11295354,2129550789450277760
11295715,2129922458739379072
11295772,2129922390019903104
11295840,2129921977703044992
11296078,2129736297677631744
11297141,2129746605599276800
11297198,2129746536879808512
11297484,2129745952764293120
11297763,2129700872787861248
11297936,2129699773275613056
11298135,2129702934371578112
11298430,2129691561298582528
11298697,2129785019786443520
11298924,2129782305368507264
11299203,2129783164360500608
11299407,2129038245233688832
11299520,2129031132767841536
11299900,2129035359015739136
11300316,2129022405394406784
11302211,2134992203777382784
11302445,2134989764235949696
11303267,2134807928201310336
11303706,2134791955222989952
11303983,2134792917296775936
11304030,2134816522435978496
11304296,2134813842375922304
11304869,2134766872614377600
11305240,2134769793191974272
11305274,2134769827551980160
11305432,2134769621393305856
11305733,2134758213959737088
11306018,2134757732923438336
11306374,2134849095466564224
11306960,2086810539097462784
11307917,2086813734553281920
11308105,2086801708644867968
11308209,2086802155321499008
11308216,2086802395839691136
11308625,2086821706012096128
11308755,2086820812658918784
11308915,2086821087536866176
11336622,2131861275695040256
11337038,2131818360381872896
11337141,2131817707546856320
11337820,2132179721749959168
11338236,2131994419681545600
11338766,2132002940896734336
11338956,2132003937329188352
11339795,2131956589609829632
11340142,2132038571945280512
11340484,2132035788806397056
11340510,2132036132403784832
11340585,2132042110998268928
11340906,2131290766600371200
11340973,2131289735808448384
11341043,2131288223979740416
11341162,2131312103997936000
11341234,2131287777303166336
11341584,2131300387327203456
11341595,2131300009370072448
11341786,2131296058000177792
11341823,2131296466017775360
11341869,2131302551990752768
11342463,2132753838619664128
11342472,2132753976058621824
11342551,2132754319656014080
11343182,2132738754694598400
11343190,2132738857773815936
11343461,2132557232197647360
11347796,2129608788688510976
11347963,2129607345579844352
11348043,2129560478896382720
11348108,2129566938527231488
11348237,2129565942094833280
11348285,2129565873375362048
11348997,2129928884010551936
11350063,2129740352127317760
11350478,2129750144652333824
11351755,2129798282645431296
11352148,2129787081370662272
11352541,2129789520912264320
11352546,2129789623991484288
11352549,2129789520912263168
11352574,2129789417833054336
11352859,2129040512976791296
11355265,2135005913312117248
11355520,2134993784324339968
11356900,2134805699118347136
11357275,2134818309142402176
11357664,2134818927617746176
11357674,2134815972680245632
11357841,2134821676396845184
11357898,2134820920482608896
11358095,2134821229719810432
11358145,2134773607122407168
11358676,2134771957855531392
11359503,2134852153483280128
11359869,2134850950892482560
11359967,2134850023179545856
11361283,2086802670717592320
11362817,2086781470758675328
11362970,2086783085666413184
11389341,2131864642949672576
11389346,2131864746028804224
11389563,2131867219930001920
11389719,2131867666606617344
11389883,2131820456325932672
11390033,2132195385492438528
11390491,2132181371017409536
11390683,2132183226444226304
11390731,2132182951565388416
11390947,2132183982357569024
11390968,2131996275107420544
11391176,2132019330491916800
11391371,2132017990462154880
11391563,2132016959670022400
11391702,2132005483517431424
11391903,2132007403364444928
11392357,2131961537412158848
11393027,2132040461730930560
11393141,2132045821850148480
11393249,2132042385876174208
11393486,2132043210509903872
11393569,2131292690745727104
11393799,2131315952288642944
11394358,2131300593485640960
11394570,2131303788941340928
11394789,2131257884330982784
11394913,2132758992580607616
11395102,2132755075570248320
11395229,2132754010418366976
11395337,2132755934563749888
11395791,2132748272342159104
11395884,2132746519991278848
11395961,2132745450543965696
11397385,2132571457129279360
11397690,2132618323811506432
11400513,2129615694996004864
11401038,2129940703760501888
11401182,2129939398090453504
11402079,2129932384404423296
11402156,2129745162490455808
11403019,2129753546266855040
11403161,2129758494069123712
11403355,2129756088887428352
11403590,2129756535563800064
11404100,2129800000632358272
11404924,2129790826582163968
11405197,2129791719935371648
11405788,2129060441624782208
11407668,2135006359988728960
11407777,2135008009256207616
11407896,2134995777189339264
11407915,2134995914628309376
11408207,2135001206027855360
11408748,2134999144443573120
11409682,2134819820971266304
11409732,2134819992769614720
11409882,2134820061489106944
11410203,2134822569750066048
11410399,2134821504598194688
11410406,2134821401520039552
11410415,2134823909779904128
11411003,2134869333352413184
11411153,2134868989755031040
11411316,2134866687652576896
11411584,2134865519421782784
11411689,2134866756372380416
11411935,2134855275918987136
11411981,2134855211500326656
11412080,2134854421226354560
11412180,2134860228022162048
11412352,2134856963846710400
11413094,2086843387007525376
11413538,2086841462862262528
11413985,2086828406161726848
11414465,2086833663201784704
11415243,2086784185178032384
11415766,2087156399921532544
11415793,2087156232423911040
11416169,2087145065510082688
11416385,2087151284622724608
11441539,2131877046815135360
11441555,2131882956690727936
11441938,2131871854196536448
11442047,2131869350233806592
11442076,2131869178435116288
11442458,2132196008265919488
11442781,2132199444239792384
11442831,2132199925276144128
11443108,2132188998879374208
11443541,2132020258205044608
11443974,2132017681224542720
11444307,2132012699062543232
11444380,2132012664702822272
11444881,2132055476936524288
11444914,2132057504161116416
11444962,2132056748246875648
11445134,2132054033827574144
11445144,2132054136906793088
11445163,2132054171266535296
11445315,2132053003035437312
11445955,2132067777723052288
11446096,2131317464117251712
11446140,2131317257958696448
11446254,2131317910793746688
11446387,2131314680976941056
11446820,2131309252139757184
11446824,2131309213480945536
11446965,2131305713086699136
11447028,2131306400281488128
11447037,2131305678726973824
11447184,2132807096214328704
11447326,2132759954653301120
11447542,2132760263890971904
11447799,2132762565993276416
11448151,2132751914474437120
11449808,2132572728439609216
11450068,2132618529970204800
11450155,2132619251524763648
11450740,2132622378260730752
11450833,2132622137742570880
11453448,2129945926440782336
11453592,2129942765344872320
11453593,2129942726685831296
11453677,2129947919305646848
11453761,2129948194183577856
11453838,2129935889097871360
11454122,2129936546232978432
11454155,2129937199067371904
11454296,2129934037971459072
11454368,2129932972819559168
11455045,2129766671686518144
11455123,2129765984491769216
11455425,2129758940745727360
11455437,2129759353062312064
11455680,2129758219191210368
11455703,2129757738154868608
11456436,2129801821698526080
11456557,2129802302734889088
11456603,2129800722186907648
11456939,2129795705665181696
11457041,2129794468714596224
11457072,2129794262556165760
11457125,2129795911823627392
11457293,2129793369203013888
11457546,2129815806111978368
11457613,2129815771752241152
11460019,2135009314926291712
11460506,2135001824503395328
11460517,2135003439411116032
11461433,2134837069559538176
11461764,2134833698006741376
11461767,2134833599226363520
11462036,2134838650107868800
11462298,2134827036516051968
11462350,2134826795997893504
11462386,2134826005723908992
11462573,2134827208314776704
11462594,2134827826790094336
11462884,2134823634902027008
11462900,2134917711865379200
11463924,2134867615365564288
11464076,2134867477926624384
11464185,2134874040636685568
11464330,2134861396253272960
11465012,2134858784912900992
11465622,2086843009050481024
11465772,2086842115697330304
11466608,2086835759145863680
11467290,2087160355592716160
11468568,2087153517998833024
11468870,2087152521572276224
11468976,2087150112090621440
11493331,2131887114218482432
11493497,2131885980347708416
11494280,2132198482167305728
11494398,2132198001130761728
11494419,2132204014084983680
11494811,2132190373268902400
11494885,2132190132750740096
11495260,2132210851673013504
11495390,2132022629026996736
11495458,2132028912560212096
11495838,2132024175215138560
11496283,2132104611362388480
11496535,2132105229837714048
11496620,2132105332916937344
11496840,2132063379676424064
11496952,2132063757633571968
11497200,2132059565745502464
11497204,2132059256507851904
11497545,2132072175769548928
11498745,2132811803498469888
11498836,2132811494260831744
11498925,2132807749049344640
11499437,2132767032759446528
11499548,2132766723521809408
11499563,2132767273277637632
11502075,2132668351590929536
11502677,2132623610913929216
11505723,2129949328054949632
11506456,2129958124148096384
11506617,2129958983141585792
11506841,2129771172812428032
11507133,2129773062598051712
11507286,2129773268756497024
11507822,2129855251091628160
11508481,2129812301419535616
11508871,2129807319256719232
11509020,2129807491055433472
11509087,2129797251853409152
11509272,2129797595450825728
11511694,2135060510936390656
11511815,2135013506815197184
11512270,2135015499679202304
11512785,2135005019959105024
11514135,2134839680899722880
11514174,2134839715259470848
11514253,2134840024497140864
11514272,2134839814040342400
11514524,2134840402454519552
11514591,2134840917850592640
11514607,2134840952210332928
11514682,2134828479625295616
11514941,2134827929869314560
11515196,2134919086253847680
11515276,2134920632442091776
11515314,2134918364699354880
11515432,2134919945247347200
11515617,2134873147283708416
11516117,2134878301244531584
11516125,2134874933990160896
11517026,2134886822459411968
11517875,2086846238866145536
11518775,2086849056361331584
11519779,2087210035473405440
11519885,2087210142853695616
11520114,2087163241810855936
11520648,2087164616200451840
11521274,2087153208767046528
11521313,2087177775980399488
11521314,2087153307546327168
11546283,2132250227933261440
11546575,2132246482721816064
11547197,2132226588433414272
11547401,2132215249719519104
11547632,2132212019904120576
11547824,2132029810212329216
11547854,2132029775852592512
11547920,2132028710700703232
11547931,2132031115882397184
11547985,2132028813779924864
11548399,2132120726080007424
11548779,2132106329349339136
11548816,2132112548462009600
11549599,2132086125823311744
11549955,2132074271713624832
11549970,2132074443512332672
11550259,2132076608175892608
11550428,2131325779173949184
11550689,2132825031998009728
11550703,2131323717589666048
11550958,2132811940937426816
11551186,2132809982432371072
11551198,2132809673194721792
11551482,2132768682026899840
11551643,2132769266142473728
11551646,2132767548155541760
11553747,2132672543478962816
11553806,2132670653693336320
11554307,2132627704020529920
11554587,2132625367558388224
11554731,2132625401918140288
11554857,2132648010626025344
11555530,2132634644687431552
11555805,2132639764288461312
11558236,2129963175029653632
11558422,2129966301765872384
11558671,2129778147839341696
11558721,2129779590948358528
11558893,2129778628875825280
11559032,2129775948816126080
11559047,2129775948816128256
11559304,2129868994987305088
11559460,2129856419323064576
11559579,2129857759352899968
11559587,2129857724993158784
11559618,2129857862432125696
11560326,2129812095261104640
11560457,2129814225564163712
11560963,2129821406749526272
11561054,2129822089645009664
11563445,2135067039286742912
11563628,2135020344402336000
11563886,2135020722359493376
11564003,2135021409554303744
11564319,2135040547928599168
11564511,2135029243574721664
11564774,2135029754673066624
11565271,2135025876320462336
11565680,2134845109738541952
11565688,2134845041019064448
11566469,2134923003265118976
11566571,2134922590948254464
11566690,2134924377654142592
11566837,2134921560156093824
11566903,2134921697595046784
11568704,2134889227641537024
11568939,2134886307063377920
11568945,2134886272703638016
11568966,2134886307063379712
11569091,2134885276271233024
11569124,2134892045139697024
11569291,2134891151786510336
11569616,2086854485203227392
11570068,2086850941848101120
11570623,2087213063431354880
11571518,2087216155807952256
11571586,2087216705563802880
11571628,2087169770161193856
11572013,2087169941959934720
11572264,2087167193180904064
11572466,2087166265468007808
11572526,2087189973687515264
11597669,2132250979549283584
11597752,2132257065521249152
11597946,2132253075493311360
11598197,2132231433156501248
11598752,2132216452310362496
11599272,2132031390760302720
11599929,2132110899194858752
11599975,2132111002274085760
11600111,2132115984436411008
11600772,2132090214632184704
11600835,2132089561797154816
11600907,2132086503780435584
11601327,2132075336865524736
11601342,2132075886621359360
11601393,2132074920250120832
11601407,2132075061987642752
11601693,2132079494393933440
11601794,2132078601040743808
11602234,2132825513034355200
11602340,2132824860199336960
11602562,2132814620997055104
11602610,2132820599591814144
11602629,2132813727643857408
11603184,2132769815898746752
11603250,2132793348020367360
11603305,2132793111800931968
11604903,2132684912984723712
11605179,2132674085367704064
11605209,2132673883508778880
11605487,2132679277987783680
11605842,2132629731245126784
11606433,2132648800900041600
11606439,2132650518888035584
11606492,2132650965563604992
11606676,2132638282522388096
11607033,2132641173038575104
11610213,2129966129967212032
11610607,2129872877637717760
11610733,2129870369376829440
11610915,2129869441663923328
11611474,2129864562581182592
11611638,2129861401485275392
11612159,2129837968143402240
11612356,2129835150644878592
11612409,2129836559394163584
11614770,2135068894712614656
11615752,2135041784879187456
11616071,2135042884390875520
11616937,2135034191377198080
11617681,2134937056397561088
11617683,2134937056397560960
11617836,2134938327707896064
11617858,2134938224628677120
11618165,2134926061281329408
11618198,2134925683323643648
11618214,2134925992561301120
11619365,2134881221822334208
11619788,2134901253549869568
11620591,2134889777397384320
11620818,2134892526176499584
11621137,2134894244163483136
11621219,2134893453889511552
11621324,2134893144651346304
11622561,2087215949650007168
11623002,2087221172330291072
11623265,2087217044860287616
11623648,2087171866106142592
11624533,2087192585027706880
11649347,2132278609077270912
11649701,2132232326509731200
11650295,2132220609838729600
11650425,2132221022155598464
11650426,2132314892960554752
11650544,2132313965247618944
11650648,2132126739034217472
11650744,2132126257997877504
11650859,2132125330284947072
11651634,2132115709558294912
11652051,2132091039265904512
11652345,2132095162434577024
11652400,2132088840242698368
11652442,2132095059355378048
11652567,2132093788045049728
11653019,2132080112869235072
11653212,2133580873224378112
11653259,2132829601843517312
11653558,2132828154435538432
11653633,2132833965530034304
11654343,2132794589269680512
11655859,2132688452037754880
11655984,2132689757707842688
11656012,2132689753408500608
11656160,2132687386885942784
11656220,2132693124962282496
11656258,2132686356093799552
11656301,2132692403407786752
11656354,2132692162889636608
11656398,2132691922372729600
11656617,2132679621585155840
11656828,2132678144116478208
11657046,2132701611817864064
11657614,2132652065075227648
11657655,2132657906230781568
11657761,2132657219036033920
11657899,2132657425194494080
11658621,2133017549611209344
11658731,2130015676709977216
11658934,2130015779789672448
11661562,2129874080228562304
11662051,2129878306476483712
11662097,2129871571967753728
11662725,2129863050752748416
11662769,2129863566149203456
11663055,2129839617411268480
11663245,2129841021861625728
11663521,2129836658174578048
11663581,2129836421955237248
11665963,2135094630156740224
11666217,2135093496285408768
11666439,2135048244510450304
11667701,2135035462687514496
11668095,2134940801609022208
11668341,2134941866760934784
11668411,2134940080054537984
11668732,2134945027856917760
11668948,2134944306302435584
11669115,2134934097160914560
11669332,2134933551704386048
11669367,2134932727070099200
11669423,2134933276825939712
11670125,2134907747540447232
11670473,2134906922907496448
11670965,2134908675253502848
11671065,2134896889863256576
11671360,2134896133949065088
11671754,2134894038005089408
11672056,2087230930495875584
11672815,2087228937630545536
11674867,2087193787618551296
11700807,2132224389410265984
11700886,2132318706891557248
11701281,2132316439148789504
11701376,2132128422661414912
11701420,2132134607414334720
11701765,2132129900130455424
11701907,2132131892995056768
11702167,2132142235276524416
11702468,2132140242411524736
11702561,2132140139332322176
11702828,2132098220451291264
11702923,2132095849629368064
11703289,2132084579635222144
11703477,2133582320630148480
11703765,2132831903945693952
11703956,2132831422909376384
11704306,2132835683517205632
11704402,2132835546078048512
11706519,2132691643195049088
11706824,2132696492217100928
11707001,2132692987523384448
11707028,2132695392705102720
11707152,2132694739870090496
11707341,2132682817041259520
11707574,2132705872425423744
11707694,2132702436451897344
11707839,2132703295445081856
11707911,2132701440019201536
11708034,2132656703639907968
11708334,2132661995039667968
11709103,2133023047169383424
11709571,2133020401469623040
11709609,2133020191014796544
11709867,2130022686096914560
11709882,2130016776221645440
11710007,2130022926615865856
11710175,2130019593720225408
11710354,2130020143476068480
11713042,2129878890592049920
11713135,2129878203397752960
11713786,2129887308728088192
11713884,2129887033850215552
11714250,2129841610276422272
11717059,2135098375368700288
11717152,2135094973754150784
11717415,2135095897167585408
11717648,2135048828625609344
11717716,2135054974718061440
11717824,2135054154385093760
11718103,2135052917434566016
11718389,2135052298959703296
11718701,2135039207899003904
11718764,2135134109495974784
11719384,2135130879680436608
11720173,2134946402246498816
11720679,2134958153277089280
11721381,2134954889101495040
11721444,2134955267058634240
11721986,2134910702478090752
11722415,2134899153307333888
11723125,2135270964334252160
11723519,2087233026439940480
11723581,2087233576195770752
11724976,2087248179084234112
11725249,2087244640031213952
11725903,2087204336059588992
11726109,2087203820662623104
11751688,2132319840762921344
11751833,2132320905914840704
11751969,2132317229422838272
11751991,2132317641739706240
11751992,2132317641739707008
11752232,2132135432048236928
11752614,2132156700726168832
11752690,2132155773013234432
11752713,2132156215391859968
11752906,2132144056342471168
11752964,2132144743537246080
11753275,2132140959667497600
11754109,2133586684316919040
11754177,2133588058706463744
11754553,2133589776693414016
11754890,2132860491248103552
11754968,2132836679949411968
11755070,2132835649157466880
11755092,2132859804053369472
11755098,2132859666614408064
11755277,2132849324333196672
11757145,2132697797887152000
11758006,2132707006296790144
11758214,2132707315534451456
11758692,2132662647874672000
11758817,2132664572020353664
11758893,2132663438148712064
11759120,2133036378747846400
11759221,2132659899095705856
11759635,2133022772291513856
11760231,2130024026126714880
11760425,2130024575882537728
11760483,2130024644602018688
11760498,2130024678961759360
11763820,2129891878573263872
11764055,2129892668847312000
11764306,2129889988787772160
11764367,2129895142748548864
11764570,2129848379144660224
11766693,2135088720282542592
11766827,2135112119264367232
11766832,2135111981825037184
11767303,2135100230794577408
11767516,2135097069698671872
11767587,2135097413296068992
11767918,2135102876494517888
11768026,2135055082098017664
11769236,2135135346446592640
11769300,2135135896202430208
11769369,2135135793123224832
11769419,2135132632027288064
11769500,2135138610621785472
11769853,2134949632061841408
11769856,2135137957786574208
11770177,2134950731573521408
11770410,2134947982794486528
11770517,2134971209977636736
11771330,2134956057333124864
11772473,2135287938044934400
11772879,2135275083202140800
11773167,2135276668052363264
11773306,2135272991560378624
11773636,2135272338723831680
11773642,2135272373083573120
11773681,2135278867075644288
11774311,2087241066618817792
11774384,2087237424486539264
11774619,2087261235785260928
11774940,2087248213443953664
11774947,2087262300937191424
11774991,2087250476887856256
11775272,2087249347315408128
11775689,2087245670823896448
11775907,2087252061734848384
11802265,2132321558749865728
11802460,2132329083533432576
11802657,2132325510119854208
11803121,2132157422280809600
11803523,2132152233960241152
11804412,2133601562083740160
11804811,2133594724495724288
11804960,2133593556264624128
11805055,2133592697271178240
11805123,2133590051567931904
11805377,2132840974916687872
11805803,2132862140515605632
11805835,2132861350241610624
11806010,2132849702290326912
11807924,2132887738519343360
11808290,2132723533331228928
11808347,2132722880496200320
11808491,2132720166076882944
11808734,2132720612753500160
11809760,2133039883441159168
11810035,2133036791064741120
11810391,2133025314912168832
11810501,2133024902595334528
11810611,2133030571952189056
11810993,2133028819605609344
11811034,2133028991404305280
11811567,2130045226085332480
11811982,2130040312642609536
11812171,2130039110051798656
11812189,2130037151546695552
11812306,2130038113619395584
11815179,2129896482778358144
11816878,2135844359647444480
11817651,2135112943898097024
11817657,2135112909538355328
11818470,2135103632408948224
11818516,2135103971706500864
11818566,2135104113445099648
11818771,2135105144237288320
11818865,2135105006798346240
11819014,2135057590359399168
11819057,2135151839120926336
11819575,2135149640097731200
11820904,2134952380840978432
11820922,2134951590566981248
11821182,2134974749030698368
11821308,2134972240769817856
11821952,2134961005135463296
11823676,2135289484233493504
11852869,2132329220971584896
11852978,2132326747070437888
11852982,2132326747070439296
11853035,2132350008613325184
11853255,2132161785967577728
11853878,2132152474478407040
11853987,2132152783716069120
11854061,2132153230392672384
11854219,2132150103656494208
11854431,2133651314984870912
11854603,2133604104704363776
11854605,2133604139064107648
11855334,2133596987940096768
11855446,2133592937789350400
11855689,2133615546497207040
11855853,2132866950878950656
11855996,2132865645208892416
11856056,2132863377466187008
11856076,2132863411825934592
11857922,2132892067846371328
11858066,2132913336524440448
11858611,2132725010799997952
11858755,2132722433819640704
11858760,2132722635679268352
11858962,2132727931377827584
11859544,2132713569007268096
11859659,2133088261952774656
11859900,2133041257830708352
11859989,2133040433196994560
11860280,2133045277920190976
11860379,2133045037402040960
11860602,2133031911981995008
11861335,2130050792362945024
11861593,2130048077943630464
11861817,2130053609861540992
11861997,2130043576817964672
11862008,2130041618312858624
11862018,2130041240355735936
11862020,2130041240355736192
11862263,2130039281850492544
11862389,2130039453649202560
11862402,2130039591088162816
11867251,2135867999147527936
11867527,2135116276792348416
11867785,2135117994779308672
11868209,2135108477132084608
11868469,2135108923808665600
11868600,2135105865791783808
11869679,2135156271527271296
11869690,2135150155493826304
11869699,2135150189853571584
11869977,2135154828418076672
11870592,2135141531199375872
11870769,2135163899389336064
11870826,2135163830669867520
11871698,2134973305921784576
11872541,2134965678060009344
11873424,2135294122798181248
11873474,2135290446306141440
11873590,2135291030421747840
11873687,2135290652464623744
11873696,2135297077735738112
11873934,2135296527979994880
11874061,2135284398992353920
11874266,2135284914388097536
11875719,2087270238037033728
11903377,2132351657880812800
11903501,2132163607033722112
11903568,2132168898433439744
11903656,2132169173311357312
11903742,2132167833281572480
11904099,2132155085818653184
11904249,2133655571295536896
11904455,2133652242697798528
11904659,2133653136051030784
11904699,2133653445288679168
11904824,2133606200648433920
11904997,2133611663846860800
11905030,2133608708909360896
11905430,2133597576355080320
11905729,2133617573721937792
11905771,2133617401923251456
11905939,2133617882959422336
11905944,2133618398355498624
11906034,2132873616668223744
11907811,2132905743022471936
11908727,2132726247750583936
11908800,2132732638661948288
11909259,2132728103177337728
11909838,2133091388689355136
11910008,2133091216890684544
11910019,2133090289177737088
11910193,2133090495336192256
11910806,2133047305144813696
11910936,2133045965115010944
11911373,2133054138435054208
11911515,2133055963798974080
11912300,2130055568366646400
11912305,2130056186841951872
11912546,2130137859939305472
11912789,2130133839849930624
11912947,2130135592196632192
11913235,2130094154351883264
11913457,2130093123559754112
11913531,2130092848681850112
11913626,2130089996823575168
11916981,2135872912590056832
11917662,2135870198170834816
11917886,2135125382123234432
11918550,2135110259540829824
11918855,2135203825405987200
11918934,2135203992903551232
11919109,2135200629950275328
11919500,2135154381741634432
11919655,2135159604421892608
11920155,2135155614394297088
11920447,2135169396947448192
11920463,2135145718789736832
11920526,2135144864094248704
11922000,2134981414820117504
11922126,2134981651040202496
11922520,2135344872131618432
11922568,2135344146276540928
11922802,2135343119785003136
11923223,2135295080570136832
11923270,2135301441422463360
11924264,2135286323137816320
11924786,2135306526664130560
11924802,2135306526664127744
11925220,2087268206513967360
11925551,2087274567363835136
11925804,2087270925231809024
11953600,2133668490555838208
11953831,2133656159708242432
11954184,2133660385955852672
11954493,2133612110523466368
11954697,2133610633054738816
11954843,2133633997676856832
11955005,2133623552316410240
11955211,2133622762042875904
11955485,2133624376950177536
11956740,2132956423636504192
11956865,2132909385154689024
11957042,2132908216923601664
11957339,2132906292778307712
11957538,2132917768930951808
11957632,2132919933594511744
11957647,2132919589997113600
11958409,2132734837685248000
11958795,2133106575693656192
11958955,2133105922858647168
11959399,2133098020118910464
11959677,2133097092406003456
11959784,2133050053924190976
11960093,2133048095419141120
11960218,2133047751821434112
11960496,2133058472059835392
11961075,2133055723280822016
11961378,2130058523304127488
11961543,2130060275650813952
11961565,2130057458152277376
11962034,2130137688140649984
11962541,2130141845669107840
11962548,2130141742589886848
11963232,2130114804554740864
11963314,2130103431481354240
11963521,2130104565352751360
11966050,2135885797491948416
11966820,2135870507408482176
11966922,2135876314204283648
11966928,2135876108045844864
11967424,2135126241116713472
11967633,2135123561057139840
11967827,2135217328782663552
11968265,2135205882689249664
11968442,2135203035131140096
11968955,2135161180669590656
11969326,2135161975243913088
11969678,2135181319777331840
11970042,2135171458531809152
11970664,2135173004720101248
11971323,2134982995368220032
11971866,2135345731125084928
11972521,2135349201458827264
11972731,2135301681940670336
11973517,2135322400863155968
11973544,2135322778820298112
11973659,2135310374954746624
11973975,2135312608337857408
11974160,2135308175931607808
11974297,2135308279010837632
11974553,2135313604770359552
11974938,2087275117119674240
11975199,2087275662576551040
11975232,2087276250991097472
11975487,2087272918096624640
12003481,2133670865676576384
12003518,2133669078969862528
12003924,2133664612203944064
12004341,2133638911119423616
12004954,2133630218105692928
12005016,2133629599630409216
12006322,2132959447293490432
12006467,2132958897537706624
12006498,2132959034976669952
12006680,2132911481098777216
12006729,2132935017519575424
12006812,2132934330324823808
12006927,2132934605202752768
12007318,2132931852125162112
12007684,2132925843469570176
12007765,2132925602951412736
12008200,2132735627959246208
12008551,2133107262888429952
12008587,2133109015235113344
12008865,2133107572126117248
12009004,2133102452525154560
12009086,2133102589964119296
12009213,2133101937129107584
12009768,2133075892447494528
12009867,2133075377051427968
12010023,2133072078516548736
12010035,2133072284674988672
12010404,2133061186479208832
12011367,2130154490052666496
12011391,2130155039808498304
12011460,2130156448557788288
12011635,2130152394108666752
12011815,2130146892250861440
12011836,2130140952315836160
12011958,2130145968837668480
12012229,2130144388289750144
12012529,2130096628253454464
12012729,2130120061595086848
12013206,2130105527425427840
12013242,2130105561785171584
12013322,2130110750105675264
12017339,2135217942957490176
12017533,2135219733964853504
12017704,2135218634453931648
12017880,2135213514851777664
12018329,2135211350188689024
12018335,2135209288603580160
12018467,2135210319395768704
12018804,2135186954773736704
12018805,2135186714256377088
12018926,2135185820903144832
12019306,2135184682733494528
12019560,2135178261760025728
12019939,2135174585268640768
12020316,2134987496493928832
12020341,2134987045519260928
12022438,2135327726622498944
12022448,2135304258921193216
12022669,2135326833269356288
12022762,2135327176866763648
12022934,2135328551256367872
12023551,2135318964889493632
12024198,2135315735074181760
12024287,2135316216110537984
12052230,2133672274425549952
12052290,2133671552871049088
12053599,2133642140934904576
12055131,2132963256927337216
12055214,2132986591486844672
12055280,2132959756531164288
12055458,2132982846275395968
12055805,2132936662488681984
12056044,2132939346846718848
12056160,2132938453493533440
12056457,2132927630175995776
12057006,2133113378922197760
12058326,2133124580196756096
12058533,2133078194549981440
12058817,2133077301196817152
12059261,2133081149487575168
12059743,2133159317891483392
12059865,2133158527617504128
12059995,2130156173679844480
12060547,2130159094257710208
12060602,2130158785020062592
12060779,2130146518593503616
12060830,2130148133501226880
12060925,2130148202220723840
12061183,2130168302667727104
12061325,2130120611350870016
12061376,2130122638575462912
12061443,2130122604215748096
12061969,2130124219123552256
12061985,2130124047324850944
12062049,2130112399373559040
12062060,2130112433733300992
12062136,2130111952696528512
12062263,2130113327086084096
